label,CMID,CMName,long,lat
"""ETHNICITY""","""SM250105""","""Bilin""",38.75,15.75
"""ETHNICITY""","""SM250105""","""Bilin""",38.75,15.75
"""ETHNICITY""","""SM250105""","""Bilin""",36,16
"""ETHNICITY""","""SM250106""","""Edo""",6,6
"""ETHNICITY""","""SM250106""","""Edo""",6,6
"""ETHNICITY""","""SM250106""","""Edo""",6.09,6.46
"""ETHNICITY""","""SM250109""","""Birifor""",-3,10
"""ETHNICITY""","""SM250109""","""Birifor""",-3,10
"""ETHNICITY""","""SM250109""","""Birifor""",-3,10
"""ETHNICITY""","""SM250109""","""Birifor""",-2.38,9.61
"""ETHNICITY""","""SM250111""","""Besharin""",35,20
"""ETHNICITY""","""SM250111""","""Besharin""",35,20
"""ETHNICITY""","""SM250111""","""Besharin""",35,20
"""ETHNICITY""","""SM250111""","""Besharin""",34.36,16.81
"""ETHNICITY""","""SM250112""","""Bissa""",0,12
"""ETHNICITY""","""SM250112""","""Bissa""",0,12
"""ETHNICITY""","""SM250113""","""Zuande""",11,7
"""ETHNICITY""","""SM250113""","""Zuande""",11,7
"""ETHNICITY""","""SM250114""","""Bobo""",-4,13
"""ETHNICITY""","""SM250114""","""Bobo""",-4,13
"""ETHNICITY""","""SM250114""","""Bobo""",-3.28,12.47
"""ETHNICITY""","""SM250116""","""Bogom""",10,10
"""ETHNICITY""","""SM250116""","""Bogom""",10,10
"""ETHNICITY""","""SM250118""","""Boki""",9,6
"""ETHNICITY""","""SM250118""","""Boki""",9,6
"""ETHNICITY""","""SM250122""","""Bondei""",39.34,-4.13
"""ETHNICITY""","""SM250125""","""Boran""",38,3
"""ETHNICITY""","""SM250125""","""Boran""",39,3
"""ETHNICITY""","""SM250125""","""Boran""",39.67,2.91
"""ETHNICITY""","""SM250126""","""Bozo""",-5,14
"""ETHNICITY""","""SM250126""","""Bozo""",-5,14
"""ETHNICITY""","""SM250126""","""Bozo""",-5,14
"""ETHNICITY""","""SM250126""","""Bozo""",-3.21,13.25
"""ETHNICITY""","""SM250128""","""Bubi""",8.72,3.54
"""ETHNICITY""","""SM250128""","""Bubi""",8.72,3.54
"""ETHNICITY""","""SM250129""","""Budu""",28,2
"""ETHNICITY""","""SM250129""","""Budu""",28,2
"""ETHNICITY""","""SM250129""","""Budu""",29,2.11
"""ETHNICITY""","""SM250130""","""Buduma""",15,13
"""ETHNICITY""","""SM250130""","""Buduma""",15,13
"""ETHNICITY""","""SM250130""","""Buduma""",15,13
"""ETHNICITY""","""SM250130""","""Buduma""",11.8,12.54
"""ETHNICITY""","""SM250131""","""Budja""",23,3
"""ETHNICITY""","""SM250131""","""Budja""",23,3
"""ETHNICITY""","""SM250132""","""Bulsa""",-2,11
"""ETHNICITY""","""SM250132""","""Bulsa""",-2,11
"""ETHNICITY""","""SM250133""","""Bullom""",-12.74,8.18
"""ETHNICITY""","""SM250135""","""Bura""",12.833,10.5
"""ETHNICITY""","""SM250135""","""Bura""",12.833,10.5
"""ETHNICITY""","""SM250135""","""Bura""",12,10
"""ETHNICITY""","""SM250136""","""Burungi""",36,-5.3
"""ETHNICITY""","""SM250136""","""Burungi""",36.66,-4.16
"""ETHNICITY""","""SM250138""","""Bushongo""",22,-5
"""ETHNICITY""","""SM250138""","""Bushongo""",21.46,-2.93
"""ETHNICITY""","""SM250138""","""Bushongo""",22,-5
"""ETHNICITY""","""SM250138""","""Bushongo""",22,-5
"""ETHNICITY""","""SM250138""","""Bushongo""",21.46,-2.93
"""ETHNICITY""","""SM250139""","""Buyu""",28,-7
"""ETHNICITY""","""SM250139""","""Buyu""",28,-7
"""ETHNICITY""","""SM250140""","""Baboa""",25,3
"""ETHNICITY""","""SM250140""","""Baboa""",25,3
"""ETHNICITY""","""SM250140""","""Baboa""",25,3
"""ETHNICITY""","""SM250141""","""Bwaka""",16.93,-0.02
"""ETHNICITY""","""SM250141""","""Bwaka""",19,3
"""ETHNICITY""","""SM250141""","""Bwaka""",19,3
"""ETHNICITY""","""SM250141""","""Bwaka""",19.73,3.8
"""ETHNICITY""","""SM250142""","""Mambila  Cameroonian""",12,7
"""ETHNICITY""","""SM250142""","""Mambila  Cameroonian""",12,7
"""ETHNICITY""","""SM250143""","""Senufo (Central)""",-6,10
"""ETHNICITY""","""SM250143""","""Senufo (Central)""",-6,10
"""ETHNICITY""","""SM250143""","""Senufo (Central)""",-6,10
"""ETHNICITY""","""SM250143""","""Senufo (Central)""",-4.73,9.28
"""ETHNICITY""","""SM250145""","""Ait Atta""",-3.95,32.25
"""ETHNICITY""","""SM250146""","""Ulad Yihya""",-3.68,31.42
"""ETHNICITY""","""SM250153""","""Messiria""",28,11
"""ETHNICITY""","""SM250154""","""Kababish""",31,17
"""ETHNICITY""","""SM250154""","""Kababish""",31,17
"""ETHNICITY""","""SM250154""","""Kababish""",31,17
"""ETHNICITY""","""SM250154""","""Kababish""",28.95,17.53
"""ETHNICITY""","""SM250156""","""Chagga""",37.5,-3.25
"""ETHNICITY""","""SM250156""","""Chagga""",37.5,-3.25
"""ETHNICITY""","""SM250156""","""Chagga""",37.5,-3.25
"""ETHNICITY""","""SM250156""","""Chagga""",37.5,-3.25
"""ETHNICITY""","""SM250156""","""Chagga""",37,-3
"""ETHNICITY""","""SM250156""","""Chagga""",38.45,-1.54
"""ETHNICITY""","""SM250158""","""Zekara""",-2,34
"""ETHNICITY""","""SM250158""","""Zekara""",-2,34
"""ETHNICITY""","""SM250160""","""Chewa""",33,-14
"""ETHNICITY""","""SM250160""","""Chewa""",33,-14
"""ETHNICITY""","""SM250160""","""Chewa""",33.32,-12.5
"""ETHNICITY""","""SM250161""","""Bakiga""",29.75,-0.67
"""ETHNICITY""","""SM250161""","""Bakiga""",30,-3
"""ETHNICITY""","""SM250161""","""Bakiga""",30,-3
"""ETHNICITY""","""SM250162""","""Chokwe""",22.46,-11.71
"""ETHNICITY""","""SM250162""","""Chokwe""",21,-10
"""ETHNICITY""","""SM250162""","""Chokwe""",20,-10
"""ETHNICITY""","""SM250162""","""Chokwe""",20,-10
"""ETHNICITY""","""SM250163""","""Chope""",34.47,-24.76
"""ETHNICITY""","""SM250163""","""Chope""",34.47,-24.76
"""ETHNICITY""","""SM250163""","""Chope""",34.47,-24.76
"""ETHNICITY""","""SM250163""","""Chope""",34.74,-24.51
"""ETHNICITY""","""SM250164""","""Echuwabo""",36.31,-17.31
"""ETHNICITY""","""SM250165""","""Kamuku""",6,11
"""ETHNICITY""","""SM250165""","""Kamuku""",6,11
"""ETHNICITY""","""SM250166""","""Dakarkari""",5,12
"""ETHNICITY""","""SM250166""","""Dakarkari""",5,12
"""ETHNICITY""","""SM250168""","""Nail""",5,35
"""ETHNICITY""","""SM250168""","""Nail""",5,35
"""ETHNICITY""","""SM250168""","""Nail""",5,35
"""ETHNICITY""","""SM250169""","""Kikongo (Bakongo N & S)""",15,-5.5
"""ETHNICITY""","""SM250169""","""Kikongo (Bakongo N & S)""",15,-7
"""ETHNICITY""","""SM250169""","""Kikongo (Bakongo N & S)""",15,-7
"""ETHNICITY""","""SM250169""","""Kikongo (Bakongo N & S)""",15,-7
"""ETHNICITY""","""SM250169""","""Kikongo (Bakongo N & S)""",15,-7
"""ETHNICITY""","""SM250169""","""Kikongo (Bakongo N & S)""",16.31,-6.89
"""ETHNICITY""","""SM250171""","""Dasenach""",36,5
"""ETHNICITY""","""SM250171""","""Dasenach""",36,5
"""ETHNICITY""","""SM250171""","""Dasenach""",36.57,4.03
"""ETHNICITY""","""SM250175""","""Damara""",16,-22
"""ETHNICITY""","""SM250175""","""Damara""",16,-22
"""ETHNICITY""","""SM250175""","""Damara""",16,-22
"""ETHNICITY""","""SM250175""","""Damara""",15.12,-21.6
"""ETHNICITY""","""SM250176""","""Ohekwe""",24.6,-21.06
"""ETHNICITY""","""SM250177""","""Dan""",-8,8
"""ETHNICITY""","""SM250177""","""Dan""",-8,8
"""ETHNICITY""","""SM250177""","""Dan""",-7.71,7.35
"""ETHNICITY""","""SM250178""","""Taturu""",35.5,-4.5
"""ETHNICITY""","""SM250178""","""Taturu""",35,-5
"""ETHNICITY""","""SM250178""","""Taturu""",35,-5
"""ETHNICITY""","""SM250180""","""Daza""",18,17
"""ETHNICITY""","""SM250180""","""Daza""",18,17
"""ETHNICITY""","""SM250180""","""Daza""",21.66,17.17
"""ETHNICITY""","""SM250181""","""Kokorda""",18.49,17.64
"""ETHNICITY""","""SM250182""","""Kreda""",18.82,14.98
"""ETHNICITY""","""SM250185""","""Kanakuru""",12,10
"""ETHNICITY""","""SM250185""","""Kanakuru""",12,10
"""ETHNICITY""","""SM250185""","""Kanakuru""",12,10
"""ETHNICITY""","""SM250187""","""Didinga""",34,4
"""ETHNICITY""","""SM250187""","""Didinga""",34,4
"""ETHNICITY""","""SM250187""","""Didinga""",34,4
"""ETHNICITY""","""SM250187""","""Didinga""",34.49,5.12
"""ETHNICITY""","""SM250188""","""Digo""",39,-4
"""ETHNICITY""","""SM250188""","""Digo""",39,-4
"""ETHNICITY""","""SM250188""","""Digo""",39,-4
"""ETHNICITY""","""SM250188""","""Digo""",38.57,-3.97
"""ETHNICITY""","""SM250189""","""Dilling""",13,12
"""ETHNICITY""","""SM250189""","""Dilling""",13,12
"""ETHNICITY""","""SM250189""","""Dilling""",30,12
"""ETHNICITY""","""SM250190""","""Dzing""",20,-4
"""ETHNICITY""","""SM250190""","""Dzing""",20,-4
"""ETHNICITY""","""SM250191""","""Dinka""",30,8
"""ETHNICITY""","""SM250191""","""Dinka""",29,9
"""ETHNICITY""","""SM250191""","""Dinka""",29,9
"""ETHNICITY""","""SM250191""","""Dinka""",29,9
"""ETHNICITY""","""SM250191""","""Dinka""",31.43,8.33
"""ETHNICITY""","""SM250193""","""Betamariba""",1,11
"""ETHNICITY""","""SM250193""","""Betamariba""",1,11
"""ETHNICITY""","""SM250194""","""Gurarie""",35,8
"""ETHNICITY""","""SM250194""","""Gurarie""",38,8
"""ETHNICITY""","""SM250194""","""Gurarie""",37.44,7.07
"""ETHNICITY""","""SM251357""","""/Gwi""",23,-22.25
"""ETHNICITY""","""SM251357""","""/Gwi""",23,-22.25
"""ETHNICITY""","""SM251357""","""/Gwi""",23.39,-22.46
"""ETHNICITY""","""SM250208""","""Dogose""",-3,11
"""ETHNICITY""","""SM250208""","""Dogose""",-4,11
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,14
"""ETHNICITY""","""SM250209""","""Dogon""",-3,15
"""ETHNICITY""","""SM250209""","""Dogon""",-1,13.52
"""ETHNICITY""","""SM250210""","""Doko""",21,2
"""ETHNICITY""","""SM250210""","""Doko""",21,2
"""ETHNICITY""","""SM250210""","""Doko""",21.13,1.6
"""ETHNICITY""","""SM250211""","""Doyayo""",13,9
"""ETHNICITY""","""SM250211""","""Doyayo""",13,9
"""ETHNICITY""","""SM250212""","""Duala""",10,4
"""ETHNICITY""","""SM250212""","""Duala""",10,4
"""ETHNICITY""","""SM250212""","""Duala""",10.16,3.79
"""ETHNICITY""","""SM250214""","""Duruma""",39.3335,-4.0835
"""ETHNICITY""","""SM250214""","""Duruma""",39.3335,-4.0835
"""ETHNICITY""","""SM250214""","""Duruma""",39,-4
"""ETHNICITY""","""SM250215""","""Dyan""",-3,11
"""ETHNICITY""","""SM250215""","""Dyan""",-3,11
"""ETHNICITY""","""SM250216""","""Dioula""",-4.5,9.5
"""ETHNICITY""","""SM250216""","""Dioula""",-4,9
"""ETHNICITY""","""SM250216""","""Dioula""",-4,9
"""ETHNICITY""","""SM250221""","""Fon""",2.34,6.86
"""ETHNICITY""","""SM250221""","""Fon""",2,7
"""ETHNICITY""","""SM250221""","""Fon""",2,7
"""ETHNICITY""","""SM250221""","""Fon""",1.91,7.2
"""ETHNICITY""","""SM250221""","""Fon""",2,7
"""ETHNICITY""","""SM250221""","""Fon""",2.34,6.86
"""ETHNICITY""","""SM250222""","""Ebira""",7,8
"""ETHNICITY""","""SM250222""","""Ebira""",7,8
"""ETHNICITY""","""SM250222""","""Ebira""",7,8
"""ETHNICITY""","""SM250222""","""Ebira""",5.69,9.83
"""ETHNICITY""","""SM250224""","""Egba""",3,6.875
"""ETHNICITY""","""SM250224""","""Egba""",3,7
"""ETHNICITY""","""SM250224""","""Egba""",3.65,7.4
"""ETHNICITY""","""SM250225""","""Egyptian (Lower Nile)""",33,24.75
"""ETHNICITY""","""SM250225""","""Egyptian (Lower Nile)""",33,25
"""ETHNICITY""","""SM250226""","""Maaza""",32.25,28.66
"""ETHNICITY""","""SM250227""","""Ekoi""",8,6
"""ETHNICITY""","""SM250227""","""Ekoi""",8,6
"""ETHNICITY""","""SM250228""","""Ekiti""",5,7
"""ETHNICITY""","""SM250228""","""Ekiti""",5,8
"""ETHNICITY""","""SM250229""","""Ekondo""",18,-2
"""ETHNICITY""","""SM250229""","""Ekondo""",18,-2
"""ETHNICITY""","""SM250229""","""Ekondo""",19.71,-1.3
"""ETHNICITY""","""SM250230""","""Afo""",8,8
"""ETHNICITY""","""SM250230""","""Afo""",8,8
"""ETHNICITY""","""SM250230""","""Afo""",6.47,8.13
"""ETHNICITY""","""SM250231""","""Ichen""",10,7
"""ETHNICITY""","""SM250231""","""Ichen""",10,7
"""ETHNICITY""","""SM250232""","""Ewe""",1,7
"""ETHNICITY""","""SM250232""","""Ewe""",1,7
"""ETHNICITY""","""SM250232""","""Ewe""",-0.46,6.51
"""ETHNICITY""","""SM250236""","""Fante""",-1.25,5.625
"""ETHNICITY""","""SM250236""","""Fante""",-1.25,5.625
"""ETHNICITY""","""SM250236""","""Fante""",-1.25,5.625
"""ETHNICITY""","""SM250236""","""Fante""",-1,6
"""ETHNICITY""","""SM250236""","""Fante""",-1.86,5.18
"""ETHNICITY""","""SM250237""","""Fipa""",31,-8
"""ETHNICITY""","""SM250237""","""Fipa""",31,-8
"""ETHNICITY""","""SM250237""","""Fipa""",31,-8
"""ETHNICITY""","""SM250237""","""Fipa""",31.08,-7.93
"""ETHNICITY""","""SM250238""","""Fur""",24,12
"""ETHNICITY""","""SM250238""","""Fur""",24,12
"""ETHNICITY""","""SM250238""","""Fur""",25.5,13.5
"""ETHNICITY""","""SM250238""","""Fur""",24,12
"""ETHNICITY""","""SM250238""","""Fur""",27.05,14.15
"""ETHNICITY""","""SM250239""","""Ga""",0,6
"""ETHNICITY""","""SM250239""","""Ga""",0,6
"""ETHNICITY""","""SM250239""","""Ga""",0,6
"""ETHNICITY""","""SM250239""","""Ga""",-0.86,5.74
"""ETHNICITY""","""SM250240""","""Ingassana""",34,11
"""ETHNICITY""","""SM250240""","""Ingassana""",34,11
"""ETHNICITY""","""SM250240""","""Ingassana""",34,11
"""ETHNICITY""","""SM250240""","""Ingassana""",32.19,12.38
"""ETHNICITY""","""SM250242""","""Gagou""",-6,7
"""ETHNICITY""","""SM250242""","""Gagou""",-6,7
"""ETHNICITY""","""SM250242""","""Gagou""",-5.37,5.33
"""ETHNICITY""","""SM250245""","""Luganda""",31.78,0.38
"""ETHNICITY""","""SM250245""","""Luganda""",32,1
"""ETHNICITY""","""SM250245""","""Luganda""",32.5,0.33
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250245""","""Luganda""",32.583,0.317
"""ETHNICITY""","""SM250246""","""Banzirti""",21.44,5.46
"""ETHNICITY""","""SM250247""","""Gwari""",7,10
"""ETHNICITY""","""SM250247""","""Gwari""",10,10
"""ETHNICITY""","""SM250247""","""Gwari""",7,10
"""ETHNICITY""","""SM250247""","""Gwari""",7,10
"""ETHNICITY""","""SM250247""","""Gwari""",5.36,12.86
"""ETHNICITY""","""SM250248""","""Gbaya""",22.29,3.13
"""ETHNICITY""","""SM250248""","""Gbaya""",16,6
"""ETHNICITY""","""SM250248""","""Gbaya""",22.29,3.13
"""ETHNICITY""","""SM250248""","""Gbaya""",16,6
"""ETHNICITY""","""SM250248""","""Gbaya""",16,6
"""ETHNICITY""","""SM250248""","""Gbaya""",22.29,3.13
"""ETHNICITY""","""SM250249""","""Gbaya-Ndogo""",29.87,7.01
"""ETHNICITY""","""SM250251""","""Gedeo""",38,6
"""ETHNICITY""","""SM250251""","""Gedeo""",38,6
"""ETHNICITY""","""SM250251""","""Gedeo""",38.51,6.16
"""ETHNICITY""","""SM250252""","""Ge""",1.04,6.23
"""ETHNICITY""","""SM250257""","""Giriama""",40,-3
"""ETHNICITY""","""SM250257""","""Giriama""",40,-3
"""ETHNICITY""","""SM250257""","""Giriama""",40.57,-1.18
"""ETHNICITY""","""SM250258""","""Gobu""",24.35,7.47
"""ETHNICITY""","""SM250259""","""Gogo""",36,-6
"""ETHNICITY""","""SM250259""","""Gogo""",36,-7
"""ETHNICITY""","""SM250259""","""Gogo""",36,-7
"""ETHNICITY""","""SM250259""","""Gogo""",37.46,-8.06
"""ETHNICITY""","""SM250260""","""Gola""",-11,7
"""ETHNICITY""","""SM250260""","""Gola""",-11,7
"""ETHNICITY""","""SM250260""","""Gola""",-9.87,7.57
"""ETHNICITY""","""SM250263""","""Gorowa""",35.8,-4.3
"""ETHNICITY""","""SM250263""","""Gorowa""",36,-4
"""ETHNICITY""","""SM250263""","""Gorowa""",36,-4
"""ETHNICITY""","""SM250263""","""Gorowa""",36.08,-3.16
"""ETHNICITY""","""SM250264""","""Gourmatches""",2,12
"""ETHNICITY""","""SM250264""","""Gourmatches""",2,12
"""ETHNICITY""","""SM250264""","""Gourmatches""",1.27,11.09
"""ETHNICITY""","""SM250265""","""Kota-generic""",14,1
"""ETHNICITY""","""SM250265""","""Kota-generic""",14,1
"""ETHNICITY""","""SM250265""","""Kota-generic""",12.53,0.4
"""ETHNICITY""","""SM250266""","""Grebo""",-8.04,4.96
"""ETHNICITY""","""SM251128""","""Chikunda""",32.81,-13.27
"""ETHNICITY""","""SM251128""","""Chikunda""",32,-15
"""ETHNICITY""","""SM251128""","""Chikunda""",32,-15
"""ETHNICITY""","""SM250269""","""Murd Guachey""",-15.62,27.99
"""ETHNICITY""","""SM250269""","""Murd Guachey""",-15.62,27.99
"""ETHNICITY""","""SM250269""","""Murd Guachey""",-15.62,27.99
"""ETHNICITY""","""SM250269""","""Murd Guachey""",-13.99,28.38
"""ETHNICITY""","""SM250270""","""Gede""",13,10
"""ETHNICITY""","""SM250270""","""Gede""",13,10
"""ETHNICITY""","""SM250271""","""Guere""",-8,7
"""ETHNICITY""","""SM250271""","""Guere""",-8,7
"""ETHNICITY""","""SM250271""","""Guere""",-7.27,8.81
"""ETHNICITY""","""SM250276""","""Gouro""",-6,7
"""ETHNICITY""","""SM250276""","""Gouro""",-6,7
"""ETHNICITY""","""SM250276""","""Gouro""",-5.61,6.55
"""ETHNICITY""","""SM250277""","""Kisii""",35,-1
"""ETHNICITY""","""SM250277""","""Kisii""",35,-1
"""ETHNICITY""","""SM250277""","""Kisii""",35,-1
"""ETHNICITY""","""SM250277""","""Kisii""",34.41,-0.98
"""ETHNICITY""","""SM250278""","""Gwandara""",6.26,11.86
"""ETHNICITY""","""SM250279""","""Ha""",30,-5
"""ETHNICITY""","""SM250279""","""Ha""",30,-5
"""ETHNICITY""","""SM250279""","""Ha""",30.23,-4.79
"""ETHNICITY""","""SM250280""","""Hadendowa""",36,21
"""ETHNICITY""","""SM250280""","""Hadendowa""",36,18
"""ETHNICITY""","""SM250280""","""Hadendowa""",36,18
"""ETHNICITY""","""SM250280""","""Hadendowa""",36.74,17.88
"""ETHNICITY""","""SM250281""","""Hadza""",35.3,-3.8
"""ETHNICITY""","""SM250281""","""Hadza""",35,-3.75
"""ETHNICITY""","""SM250281""","""Hadza""",35,-3.75
"""ETHNICITY""","""SM250281""","""Hadza""",35,-3.75
"""ETHNICITY""","""SM250281""","""Hadza""",35.18,-3.75
"""ETHNICITY""","""SM250281""","""Hadza""",35,-3
"""ETHNICITY""","""SM250281""","""Hadza""",35.32,-3.82
"""ETHNICITY""","""SM250281""","""Hadza""",34.3,-3.95
"""ETHNICITY""","""SM250282""","""Hai""",23,-22.25
"""ETHNICITY""","""SM250282""","""Hai""",16.12,-18.65
"""ETHNICITY""","""SM250283""","""Hamer""",36,5
"""ETHNICITY""","""SM250283""","""Hamer""",36,5
"""ETHNICITY""","""SM250284""","""Harerri""",43.03,8.09
"""ETHNICITY""","""SM250285""","""Imraguen""",-14.67,23.94
"""ETHNICITY""","""SM250286""","""Kounta""",-1,19
"""ETHNICITY""","""SM250286""","""Kounta""",-1,19
"""ETHNICITY""","""SM250286""","""Kounta""",-1.16,18.59
"""ETHNICITY""","""SM250287""","""Reguibat""",-13,22
"""ETHNICITY""","""SM250287""","""Reguibat""",-13,22
"""ETHNICITY""","""SM250287""","""Reguibat""",-5.25,26.86
"""ETHNICITY""","""SM250288""","""Delim""",-15,22
"""ETHNICITY""","""SM250288""","""Delim""",-15,22
"""ETHNICITY""","""SM250288""","""Delim""",-15,22
"""ETHNICITY""","""SM250289""","""Trarza""",-15,18
"""ETHNICITY""","""SM250289""","""Trarza""",-15,18
"""ETHNICITY""","""SM250290""","""Tekna""",-11,28
"""ETHNICITY""","""SM250290""","""Tekna""",-11,28
"""ETHNICITY""","""SM250290""","""Tekna""",-9.4,29.37
"""ETHNICITY""","""SM250294""","""Maguzawa""",8.517,12
"""ETHNICITY""","""SM250294""","""Maguzawa""",8.517,12
"""ETHNICITY""","""SM250294""","""Maguzawa""",10,12
"""ETHNICITY""","""SM250294""","""Maguzawa""",11.16,13.4
"""ETHNICITY""","""SM250295""","""Tazarawa""",8,14
"""ETHNICITY""","""SM250295""","""Tazarawa""",8,14
"""ETHNICITY""","""SM250296""","""Haya""",32,-1
"""ETHNICITY""","""SM250296""","""Haya""",32,-1
"""ETHNICITY""","""SM250296""","""Haya""",31.42,-1.38
"""ETHNICITY""","""SM250297""","""Hehe""",35,-8
"""ETHNICITY""","""SM250297""","""Hehe""",35,-8
"""ETHNICITY""","""SM250297""","""Hehe""",35,-8
"""ETHNICITY""","""SM250297""","""Hehe""",36,-6.92
"""ETHNICITY""","""SM250298""","""Herero""",16,-21
"""ETHNICITY""","""SM250298""","""Herero""",16,-21
"""ETHNICITY""","""SM250298""","""Herero""",16,-21
"""ETHNICITY""","""SM250298""","""Herero""",17.94,-21.17
"""ETHNICITY""","""SM250299""","""Hlengwe""",32.83,-20.24
"""ETHNICITY""","""SM250300""","""Ajjer""",10,25
"""ETHNICITY""","""SM250300""","""Ajjer""",10,25
"""ETHNICITY""","""SM250300""","""Ajjer""",11.84,28.7
"""ETHNICITY""","""SM250301""","""Kel Ahaggar""",6,23
"""ETHNICITY""","""SM250301""","""Kel Ahaggar""",9.55,29.47
"""ETHNICITY""","""SM250302""","""Holoholo""",30.06,-6.1
"""ETHNICITY""","""SM250305""","""Mao""",34.6665,9.4165
"""ETHNICITY""","""SM250305""","""Mao""",34.6665,9.4165
"""ETHNICITY""","""SM250305""","""Mao""",35,9
"""ETHNICITY""","""SM250305""","""Mao""",34.67,9.27
"""ETHNICITY""","""SM250306""","""Muhunde""",28,-2
"""ETHNICITY""","""SM250306""","""Muhunde""",28,-2
"""ETHNICITY""","""SM251130""","""Xitswa""",35.03,-21.79
"""ETHNICITY""","""SM250308""","""Ibibio""",8,5
"""ETHNICITY""","""SM250308""","""Ibibio""",8,5
"""ETHNICITY""","""SM250308""","""Ibibio""",8,5
"""ETHNICITY""","""SM250308""","""Ibibio""",10.06,4.73
"""ETHNICITY""","""SM250309""","""Idoma""",8,7
"""ETHNICITY""","""SM250309""","""Idoma""",8,7
"""ETHNICITY""","""SM250309""","""Idoma""",6.96,6.58
"""ETHNICITY""","""SM250311""","""Ife Ilesha""",4.5,8
"""ETHNICITY""","""SM250311""","""Ife Ilesha""",5,7
"""ETHNICITY""","""SM250311""","""Ife Ilesha""",3.89,8.27
"""ETHNICITY""","""SM250314""","""Ijebu""",3.63,6.67
"""ETHNICITY""","""SM250315""","""Shashi""",34.68,-2.27
"""ETHNICITY""","""SM250317""","""Ila""",27,-15
"""ETHNICITY""","""SM250317""","""Ila""",27,-15
"""ETHNICITY""","""SM250317""","""Ila""",27,-15
"""ETHNICITY""","""SM250317""","""Ila""",27,-15
"""ETHNICITY""","""SM250317""","""Ila""",27,-15
"""ETHNICITY""","""SM250317""","""Ila""",27,-16
"""ETHNICITY""","""SM250317""","""Ila""",27.59,-15.65
"""ETHNICITY""","""SM250318""","""Aulliminden""",2,8
"""ETHNICITY""","""SM250318""","""Aulliminden""",2,8
"""ETHNICITY""","""SM250318""","""Aulliminden""",3.44,19.52
"""ETHNICITY""","""SM250319""","""Iragw""",35.43,-3.72
"""ETHNICITY""","""SM250319""","""Iragw""",35,-4
"""ETHNICITY""","""SM250319""","""Iragw""",35,-4
"""ETHNICITY""","""SM250319""","""Iragw""",35,-4
"""ETHNICITY""","""SM250319""","""Iragw""",35.5,-4
"""ETHNICITY""","""SM250320""","""Itsekiri""",5,6
"""ETHNICITY""","""SM250320""","""Itsekiri""",5,6
